source,model,brand,price,depreciation,registration_date,coe_remaining_mths,mileage
motorist.sg,Toyota Sienta Hybrid 1.5X Cvt,Toyota,102800,12737,27/12/19,87,37000
motorist.sg,Toyota Corolla Axio 1.5X A,Toyota,44800,8557,12/12/07,62,140000
motorist.sg,Mercedes Benz Vito 111E At,Mercedes,52800,7555,1/9/09,83,420000
motorist.sg,Nissan XTrail 2.0 Cvt,Nissan,100233,14816,30/7/18,70,67000
motorist.sg,Toyota Corolla Altis 1.6 Auto,Toyota,83800,8754,8/5/12,114,110000
motorist.sg,Honda Civic 1.5 Turbo Vtis Sr,Honda,100000,20683,1/12/16,50,106000
motorist.sg,Mini Cooper S 1.6 At Abs D/Airbag Hid 2Wd 3Dr,Mini,66800,10042,27/8/09,79,120000
motorist.sg,Bmw M235I Convertible Hid Nav,Bmw,127800,29484,20/1/16,40,40000
motorist.sg,Bmw 428I At D/Ab Sr Hid Nav M Sport,Bmw,84800,50104,23/10/13,13,51900
motorist.sg,Toyota Estima Aeras 2.4 Premium Edition 2Wd 7St,Toyota,63800,20738,30/10/14,25,122500
motorist.sg,Toyota Estima Aeras 2.4 Cvt Abs D/Airbag 2Wd,Toyota,110800,19561,28/4/17,55,107500
motorist.sg,Opel Grandland X F12Xht At,Opel,107800,11476,12/7/21,106,17000
motorist.sg,Mitsubishi Evo10 Gsr 2.0 M,Mitsubishi,137800,24986,12/3/08,66,
motorist.sg,Mitsubishi Evo 10 Gsr 2.0 Sst,Mitsubishi,159800,24323,9/4/09,78,181800
motorist.sg,Mini Cooper S Hb 1.6 At Hid Sr Abs Tc 2Wd,Mini,95800,10275,26/3/12,111,123000
motorist.sg,Kia Cerato Ex Forte 1.6L A/T Abs Ab 2Wd 4Dr,Kia,19417,10053,12/8/09,23,157800
motorist.sg,Honda Stream 1.8 A,Honda,48800,9808,28/8/07,59,170000
motorist.sg,Honda Odyssey 2.4 ExvS Cvt Led Sr,Honda,55800,19543,4/9/14,23,145800
motorist.sg,Honda Civic 1.8L 5At,Honda,36800,11670,11/11/10,37,105900
motorist.sg,Ford Focus 1.6 Trend 5Dr,Ford,50800,7797,12/3/09,78,189000
motorist.sg,Bmw 125I A/T Abs D/Airbag 2Wd 2Dr Coupe,Bmw,94800,11623,29/11/10,97,165000
motorist.sg,Toyota Corona Gli A,Toyota,39800,6058,9/6/92,78,
motorist.sg,Toyota Corona Gli A,Toyota,41800,6284,21/8/92,79,287000
motorist.sg,Lexus Is250C Auto Std,Lexus,118800,12975,26/3/12,109,150000
motorist.sg,Honda Airwave 1.5M A,Honda,21800,10123,6/11/09,25,145000
motorist.sg,Bmw X1 Sdrive18I Led Nav,Bmw,145800,17751,30/8/19,83,28000
motorist.sg,Bmw 523I 2.5 At Abs D/Ab 2Wd 4Dr Gas/D Nav,Bmw,95326,12369,21/5/10,92,195000
motorist.sg,Subaru Xv 1.6IS Awd Cvt,Subaru,52475,13723,3/11/15,37,95000
motorist.sg,Mercedes Benz C180 Sedan Avg (R17 Led),Mercedes,181800,19850,22/10/20,97,8500
motorist.sg,Volvo S60 T5 RDesign A/T S/R,Volvo,115800,15790,27/11/18,74,58000
motorist.sg,Mercedes Benz Glc300 4Matic (R18 Led),Mercedes,248800,25032,21/5/21,104,17000
motorist.sg,Porsche 911 Carrera Coupe 3.4 Pdk,Porsche,350000,35329,8/8/12,118,80000
motorist.sg,Kia Cerato 1.6(A) Sx,Kia,86800,12183,25/1/19,76,60000
motorist.sg,Subaru Xv 2.0IS Eyesight Awd Cvt,Subaru,85259,14130,20/2/18,65,17000
motorist.sg,Nissan Qashqai 1.2 DigT Cvt Abs 2Wd 5Dr,Nissan,65307,12890,20/3/17,54,38000
motorist.sg,Ferrari 488 Gtb,Ferrari,762330,148278,27/2/16,41,29000
motorist.sg,Subaru Brz Rwd 6At,Subaru,139800,14604,13/7/12,114,110273
motorist.sg,Audi S5 Cabriolet 3.0 Tfsi Qu (Facelift),Audi,158800,16738,14/3/12,113,62772
motorist.sg,Honda Jazz 1.3 Cvt,Honda,78576,11085,27/6/19,81,59000
motorist.sg,Jaguar Xj 2.0 Tss Swb Sr,Jaguar,117800,22353,2/11/15,37,67000
motorist.sg,Mercedes Benz Cla200 Premium Amg Line Coupe,Mercedes,183237,19935,27/7/20,94,41900
motorist.sg,Mercedes Benz Gla200 Amg Line Auto,Mercedes,151000,18875,16/8/19,83,53000
motorist.sg,Toyota Vios E Auto,Toyota,59692,8058,5/2/10,88,99000
motorist.sg,Bmw Z4 Sdrive20Is D/Ab 2Wd 2Dr Gas/D Nav,Bmw,118800,12859,21/2/12,110,80589
motorist.sg,Audi A5 Sb 2.0 Tfsi S Tronic (Design),Audi,170500,20175,28/12/19,87,48000
motorist.sg,Citroen Grand C4 Picasso 1.6I Ehdi Etg6 Halogen,Citroen,42800,14859,29/1/15,28,172500
motorist.sg,Hyundai Cn7 Avante 1.6 Dohc Cvt S,Hyundai,91596,10551,14/12/20,99,12000
motorist.sg,Bmw 530E Mspt,Bmw,188800,24707,27/7/18,70,65000
motorist.sg,Toyota Prius C Cvt,Toyota,53800,11107,11/7/12,58,128000
motorist.sg,Mercedes Benz Gla200 A,Mercedes,63800,21496,15/1/15,28,
motorist.sg,Maserati Ghibli V6 3.0 At,Maserati,161800,32369,23/11/15,38,111897
motorist.sg,Byd T3,Byd,98401,10420,14/2/22,113,
motorist.sg,Mercedes Benz Glc200 (R18 Led),Mercedes,227409,22942,20/5/21,104,15000
motorist.sg,Bmw 318I Sedan Led Nav,Bmw,71224,17373,23/12/15,39,90000
motorist.sg,Land Rover Rr Evoque 2.0P (200Ps) RDynamic Se S/R,Land,259800,25352,29/11/21,110,1181
motorist.sg,Toyota Vios 1.5E Auto,Toyota,83474,8513,25/6/12,117,86150
motorist.sg,Toyota Sienta 1.5G Cvt,Toyota,94335,12130,30/10/19,85,61148
motorist.sg,Toyota Regius Ace 2.8 Dx Diesel Turbo At 2Wd,Toyota,75354,11664,20/2/19,77,
motorist.sg,Bmw 320I Efficientdynamics A/T 2Wd Nav Hid,Bmw,61500,18239,30/4/15,31,125000
motorist.sg,Honda Shuttle Hybrid 1.5 Auto,Honda,100800,12764,2/1/20,87,33000
motorist.sg,Volkswagen Golf 1.4 Tsi At 5G13Hz,Volkswagen,72500,14298,19/5/17,56,38909
motorist.sg,Volkswagen New Golf 1.4 Tsi At 5K14Q5,Volkswagen,97542,11959,7/1/11,97,205000
motorist.sg,Toyota Hiace Van Turbo 5Dr Mt,Toyota,98408,10248,12/4/22,115,10
motorist.sg,Toyota Hiace Dx 2.0 Auto,Toyota,68518,7360,27/12/21,111,
motorist.sg,Toyota Hiace Commuter Gl 3.0 A,Toyota,57448,9197,4/12/08,74,
motorist.sg,Toyota Hiace 2.5 A,Toyota,44452,9110,24/7/07,58,
motorist.sg,Nissan Qashqai 2.0 Cvt Abs D/Airbag 2Wd 5Dr S/R,Nissan,71800,14173,20/1/17,52,48000
motorist.sg,Toyota Harrier Hybrid 2.5S Cvt,Toyota,193096,18392,23/5/22,116,5
motorist.sg,Nissan Qashqai 1.2 DigT Cvt Abs 2Wd 5Dr,Nissan,57800,12791,31/8/16,47,109873
motorist.sg,Toyota Dyna 150 5Mt,Toyota,90435,9537,28/2/22,113,
motorist.sg,Nissan Qashqai 1.2 DigT Cvt,Nissan,85500,12932,30/6/18,69,75233
motorist.sg,Bmw 730I M Sport Led Sr Nav Hud,Bmw,184800,28009,19/5/17,56,48976
motorist.sg,Toyota Corolla Altis Standard (Auto)(2Wd),Toyota,109342,11956,29/12/20,99,22238
motorist.sg,Honda Odyssey 2.4 ExvS Cvt Sr,Honda,109800,17623,11/12/17,63,108993
motorist.sg,Suzuki Every Ga 660 M,Suzuki,32546,6640,15/8/07,58,
motorist.sg,Peugeot Partner 1.6 Hdi Etg Lwb,Peugeot,29449,9211,17/11/15,38,
motorist.sg,Nissan Serena 2.0G SHybrid D/Airbag 5Dr 2Wd,Nissan,73145,17157,19/1/16,40,
motorist.sg,Nissan Nv200 1.6 (A) Petrol,Nissan,57522,7260,8/8/20,95,
motorist.sg,Nissan Np300 Navara S/Cabin 6Mt,Nissan,46309,12864,13/4/16,43,
motorist.sg,Mercedes Benz E200 Sedan Exclusive,Mercedes,263800,25831,30/6/21,105,5600
motorist.sg,Mercedes Benz 190E 1.8At,Mercedes,52800,8037,2/1/91,78,341000
motorist.sg,Mercedes Benz Citan 109 Cdi Van ExtraLong  2 Seaters,Mercedes,21419,10010,27/10/14,25,
motorist.sg,Isuzu Npr85Uh5A 3.0 Mt D/Ab,Isuzu,103388,10767,12/4/22,115,8
motorist.sg,Isuzu Nhr85Eu3Es,Isuzu,48415,10075,27/6/07,57,
motorist.sg,Hyundai Elantra Ad 1.6 Gls At (Ams),Hyundai,75341,11977,16/6/18,69,30330
motorist.sg,Honda Civic 2.0L A,Honda,39406,10325,24/7/06,45,
motorist.sg,Honda City 1.5 V Cvt,Honda,64335,12172,28/6/17,57,
motorist.sg,Ferrari 360Spider F1,Ferrari,357199,39012,8/8/02,109,34000
motorist.sg,Bmw X1 Sdrive 18I Led Hl,Bmw,163174,16358,17/5/21,104,10728
motorist.sg,Bmw 216D Gran Tourer Led Nav 7 Seater,Bmw,68113,16789,28/12/15,39,
motorist.sg,Audi Q7 3.0 Tfsi Qu (200 Kw),Audi,114225,14005,12/1/11,97,112081
motorist.sg,Bmw 740Li At Sr Led Dsc Nav Hud,Bmw,139000,23389,2/6/15,32,99564
motorist.sg,Subaru Forester 2.0IL Cvt Awd Sr,Subaru,90900,13804,8/10/18,73,67000
motorist.sg,Mazda 3 Sedan 1.5 At Led Eu6,Mazda,67800,11919,13/10/17,61,58000
motorist.sg,Toyota Vios 1.5 E (Auto),Toyota,77800,10877,11/3/19,78,29500
motorist.sg,Honda Vezel 1.5X Cvt,Honda,89888,12686,12/3/19,78,35000
motorist.sg,Honda Civic 1.6L 5At,Honda,14500,12482,5/11/08,13,
motorist.sg,Honda Civic 1.6 Vtis A/T Abs D/Airbag 2Wd,Honda,51500,14367,9/7/15,34,58000
motorist.sg,Volkswagen Golf 1.4 Tsi Hl,Volkswagen,115800,14147,28/11/19,86,15000
motorist.sg,Bmw 116D 5Dr Led Eu6,Bmw,102888,15041,21/6/18,69,44000
motorist.sg,Bmw 218I Convertible Led Nav,Bmw,165800,21052,27/6/19,81,24500
motorist.sg,Land Rover Range Rover Evoque 2.0 Tss,Land,101500,19940,30/12/15,39,76000
motorist.sg,Honda Civic 1.6 Vti Cvt,Honda,82888,14169,3/11/17,61,55000
motorist.sg,Bmw 218I Led Hl,Bmw,148000,15603,30/10/20,97,34000
motorist.sg,Mercedes Benz A200 Sport Auto,Mercedes,167800,16952,6/9/21,107,10000
motorist.sg,Audi A4 2.0 Tfsi S Tronic,Audi,158888,17237,26/10/20,97,29000
motorist.sg,Kia Carens 1.7 Dct Diesel 5Dr Fwd,Kia,83888,12686,5/7/18,69,97000
motorist.sg,Bmw 420I Gran Coupe Led Nav Mspt,Bmw,149888,20699,24/7/18,70,54000
motorist.sg,Volkswagen Golf 1.4 Tsi Cl,Volkswagen,106800,13159,17/1/20,88,74000
motorist.sg,Volkswagen Sharan 2.0 Tsi,Volkswagen,159800,17190,27/10/20,97,27000
motorist.sg,Mercedes Benz S400 Hybrid Sedan Long (R19 Led),Mercedes,122800,31142,14/4/14,19,97000
motorist.sg,Mazda Cx5 2.0 At Standard Plus 2Wd I3,Mazda,140800,15513,11/11/20,98,30800
motorist.sg,Mg Hs 1.5T At,Mg,124888,14512,23/7/20,94,23000
motorist.sg,Audi A6 1.8 Tfsi Ultra (Pi) (Nav),Audi,94800,17552,18/11/16,50,93500
motorist.sg,Honda Jazz 1.5 Vtir Cvt Abs D/Airbag 2Wd,Honda,63888,12258,18/5/17,56,61000
motorist.sg,Bmw X3 Sdrive 20I Hid Nav,Bmw,92888,21335,24/2/16,41,60500
motorist.sg,Mazda Cx5 2.0 At Premium 2Wd I2,Mazda,139800,15659,23/7/20,94,15400
motorist.sg,Subaru Xv 1.6I Awd Cvt,Subaru,43500,14013,19/5/15,32,110000
motorist.sg,Peugeot 3008 1.6 Bluehdi Eat6 S/R,Peugeot,49800,11968,21/4/16,43,87000
motorist.sg,Mercedes Benz E220D Auto,Mercedes,132800,22820,14/6/17,57,68000
motorist.sg,Fiat Doblo Cargo Maxi 1.6 Mtj Amt Glaze,Fiat,31000,8338,26/5/16,44,160000
motorist.sg,Mercedes Benz Gla180 Urban (R18 Led),Mercedes,114888,17030,21/6/18,69,66500
motorist.sg,Audi A3 Sedan 1.0 Tfsi S Tronic (Led),Audi,101800,13859,13/3/19,78,74000
motorist.sg,Porsche Cayman S Pdk 3.4L Smt Abs D/Ab 2Wd Hid,Porsche,173888,23021,26/3/10,90,79000
motorist.sg,Bmw X1 Sdrive 18I Led Hl,Bmw,156888,16423,24/12/20,99,41000
motorist.sg,Nissan Kicks Premium Plus 1.2L EPower,Nissan,119800,12716,25/8/21,107,14000
motorist.sg,Mercedes Benz Glb200 Amg Auto,Mercedes,197888,20690,9/4/21,103,16200
motorist.sg,Audi A6 1.8 Tfsi Ultra (Pi) (Nav),Audi,97888,18573,25/10/16,49,47000
motorist.sg,Honda Stream 1.8L At Rsz,Honda,72888,9706,10/3/10,90,150000
motorist.sg,Volkswagen Tiguan Comfortline 280 Tsi Eqp,Volkswagen,101888,17529,30/6/17,57,73000
motorist.sg,Nissan Sylphy 1.6 Cvt,Nissan,66800,9534,1/11/18,73,60000
motorist.sg,Seat Toledo 1.4 Tsi 125 Style 7At,Seat,84800,11257,25/10/19,85,49000
motorist.sg,Mercedes Benz S500 Coupe (R19 Led),Mercedes,389000,57508,26/5/17,56,49000
motorist.sg,Mercedes Benz Glb200 Amg Line Premium 7Seater,Mercedes,215800,21970,20/5/21,104,19000
motorist.sg,Hyundai Cn7 Avante 1.6 Dohc Cvt S,Hyundai,122800,12310,13/6/22,117,20
motorist.sg,Bmw 218I Gt Sport Led Hl Nav,Bmw,172800,16447,10/11/21,110,3196
motorist.sg,Volvo S60 D2,Volvo,54800,14935,29/7/15,34,56000
motorist.sg,Hyundai Cn7 Avante 1.6 Dohc Cvt S,Hyundai,110800,12334,17/6/21,105,21000
motorist.sg,Land Rover Range Rover 3.0 Tdv6 Vogue,Land,265000,35332,24/10/17,61,
motorist.sg,Mercedes Benz C180K,Mercedes,74800,10112,28/1/10,88,201000
motorist.sg,Bmw 523I 2.5 At Abs D/Ab 2Wd 4Dr Gas/D Nav,Bmw,54308,18186,20/9/10,35,159138
motorist.sg,Volkswagen Golf 1.4 Tsi At 5G13Hz Hid Sr,Volkswagen,78585,16104,31/1/17,52,
motorist.sg,Land Rover Range Rover Velar 2.0P Si4 S/R,Land,211094,28954,30/5/18,68,53000
motorist.sg,Lexus Is300H 4Dr Sedan FSport (At)(2Wd),Lexus,227000,22614,1/7/21,105,15300
motorist.sg,Honda Hrv 1.5 Lx Cvt,Honda,95000,12684,12/4/19,79,37500
motorist.sg,Mercedes Benz Glc250 4Matic Coupe Amg Line (R19 Led),Mercedes,210800,26310,28/6/19,81,51288
motorist.sg,Porsche Panamera,Porsche,160800,19715,16/5/11,97,172000
motorist.sg,Hyundai Hd Avante 1.6 A,Hyundai,14988,9564,29/4/09,18,137000
motorist.sg,Mitsubishi Lancer 1.5 Mivec Gls 4A/T,Mitsubishi,20588,10859,30/7/09,22,153000
motorist.sg,Audi A1 1.4 Tfsi STronic,Audi,39000,10933,11/5/11,42,125000
motorist.sg,Toyota Corolla Altis 1.6 Auto,Toyota,23988,10374,29/12/09,27,156000
motorist.sg,Honda Vezel 1.5X Cvt Abs D/Airbag 2Wd 5Dr,Honda,54988,13024,24/6/16,45,94000
motorist.sg,"Alpina Bmw B3 Biturbo, Rhd",Alpina,191800,29642,17/3/17,54,104007
motorist.sg,Suzuki Swift 1.0T Glx At,Suzuki,82800,11018,3/7/19,81,67000
motorist.sg,Volkswagen Scirocco 1.4L At Tsi 1372Q5,Volkswagen,44800,11997,11/11/11,44,138000
motorist.sg,Mitsubishi Lancer 1.6 A,Mitsubishi,23988,10006,29/1/10,28,143000
motorist.sg,Mazda 3 Sedan 1.5 At Led Eu6,Mazda,72800,13524,14/7/17,58,68000
motorist.sg,Audi A3 Sportback 1.0 Tfsi S Tronic (Led),Audi,103800,14313,26/2/19,77,55000
motorist.sg,Kia Niro Hybrid 1.6 Gdi Dct,Kia,119800,13459,4/12/20,98,55000
motorist.sg,Isuzu Nhr85Aue4Aa,Isuzu,47800,10435,6/4/17,54,28000
motorist.sg,Toyota Corolla Altis Standard (Auto)(2Wd),Toyota,111000,12146,4/1/21,99,29000
motorist.sg,Bmw X1 Sdrive18I At Led Nav Sr,Bmw,122888,17782,31/5/18,68,97000
motorist.sg,Honda Vezel 1.5X Cvt,Honda,92000,12232,15/8/19,83,21000
motorist.sg,Jaguar Xe 2.0 I4P Tss,Jaguar,84000,16154,25/2/16,41,59000
motorist.sg,Mercedes Benz Cla180 Coupe Amg Line,Mercedes,192800,18744,16/11/21,110,17200
motorist.sg,Mini Cooper S Hb 1.6 At Hid Sr Abs Tc 2Wd,Mini,57500,12868,24/2/12,53,138200
motorist.sg,Honda Vezel 1.5G Cvt,Honda,126800,12530,25/7/22,118,10
motorist.sg,Hyundai Elantra 1.6 At Abs D/Ab 2Wd 4Dr,Hyundai,40800,10926,11/10/11,44,130126
motorist.sg,Jeep Wrangler Unlimited Rubicon,Jeep,279800,29106,25/6/21,105,6200
motorist.sg,Bmw X7 Xdrive40I Pgr Laserlight Fl 7Seater,Bmw,346800,39967,27/6/19,81,66000
motorist.sg,Audi A4 1.8 Tfsi Mu (Eu6),Audi,54800,17576,27/2/15,29,
motorist.sg,Bmw 740Li Sr Led Nav Hud,Bmw,157800,28370,25/1/16,40,130000
motorist.sg,Toyota Hiace Van Turbo 5 Dr Manual,Toyota,41800,11386,9/5/16,44,90000
motorist.sg,Honda Freed Hybrid 1.5G Auto,Honda,105800,14082,5/7/19,81,35000
motorist.sg,Lexus Es250 4Dr Sedan (Auto) Luxury,Lexus,178800,21457,23/8/19,83,19000
motorist.sg,Audi A6 2.0 Tfsi Mu,Audi,62000,19311,31/10/14,25,60399
motorist.sg,Mercedes Benz B 160,Mercedes,71800,8539,22/8/11,100,123000
motorist.sg,Nissan Nv200 1.5 Mt Abs Airbag 2Wd 6Dr E5 W/Rc,Nissan,40800,9455,30/12/16,51,80000
motorist.sg,Mercedes Benz Amg Gt 63 S 4Matic+ (R20 Led),Mercedes,628888,69475,1/8/19,82,31243
motorist.sg,Toyota Allion 1.5 A,Toyota,35500,11258,19/11/10,37,133831
motorist.sg,Bmw 218I Active Tourer Dsc Abs,Bmw,49500,17219,19/12/14,27,103398
motorist.sg,Bmw 528I At D/Ab Led Nav Hud,Bmw,113800,22026,28/7/16,46,80000
motorist.sg,Lamborghini Urus,Lamborghini,883888,90547,23/10/20,97,11000
motorist.sg,Lamborghini Huracan Lp6104,Lamborghini,766800,120808,11/4/17,55,16181
motorist.sg,Mercedes Benz E200 Sedan (R18),Mercedes,80800,20399,28/5/15,32,106000
motorist.sg,Porsche 981 Boxster Pdk E5 Wo Ses,Porsche,186800,84543,15/4/14,19,72000
motorist.sg,Bmw 320I Led Hl,Bmw,175800,20082,31/12/19,87,68000
motorist.sg,Honda Vezel 1.5X A,Honda,51500,12572,14/5/16,44,75000
motorist.sg,Opel Astra St 1.0 At,Opel,49800,12210,22/7/16,46,110123
motorist.sg,Volkswagen Jetta Gp 1.4 Tsi 90 A/T Hl Hid 1634G5,Volkswagen,59500,12702,29/6/16,45,48074
motorist.sg,Mazda 3 4Door Sedan 1.5L Sp.6Eat,Mazda,33800,14752,15/10/14,25,96123
motorist.sg,Peugeot 3008 1.6 Bluehdi Eat6 S/R,Peugeot,63800,14919,29/7/16,46,74000
motorist.sg,Kia Cerato 1.6(A) Lx,Kia,81800,11267,31/5/19,80,52156
motorist.sg,Audi R8 Performance V10 Quattro,Audi,699800,60328,28/2/22,113,2000
motorist.sg,Toyota Corolla Altis Classic 1.6 Cvt,Toyota,45800,14057,26/6/15,33,99126
motorist.sg,Subaru Forester 2.0IL Cvt Awd Sr,Subaru,76800,14225,28/7/17,58,130000
motorist.sg,Bmw X3 Sdrive 20I Hid Nav,Bmw,85800,20842,19/11/15,38,99893
motorist.sg,Audi A5 Sb 2.0 Tfsi S Tronic (Design),Audi,169800,20416,14/11/19,86,51463
motorist.sg,Mitsubishi Lancer 1.5 Mivec Glx At Abs D/Ab 2Wd 4Dr,Mitsubishi,21800,13218,22/5/09,19,174000
motorist.sg,Suzuki Swift 1.3Xg M,Suzuki,52000,7915,28/5/09,78,232000
motorist.sg,Toyota Corolla Altis 1.6 Auto,Toyota,53800,9333,11/6/08,69,137000
motorist.sg,Bmw 520I At 2Wd 4Dr Led Nav,Bmw,97800,22134,28/12/15,39,77700
motorist.sg,Audi Q5 Sport 2.0 Tfsi Qu S Tronic,Audi,165800,22520,20/11/18,74,33170
motorist.sg,Mercedes Benz Glb200 Progressive,Mercedes,219971,21636,18/11/21,110,6300
motorist.sg,Porsche Cayman Gt4 (981) 6Mt E6 W/Rc,Porsche,380000,82250,25/2/16,41,45000
motorist.sg,Mercedes Benz Sl 350 A,Mercedes,95800,16966,28/9/07,67,85000
motorist.sg,Mercedes Benz Gle400 4Matic (R20 Led),Mercedes,170800,35513,26/1/16,40,81000
motorist.sg,Mercedes Benz Glb200 Amg Line,Mercedes,233800,23397,24/6/21,105,11500
motorist.sg,Mercedes Benz Gla200 Sport Auto,Mercedes,185800,19466,23/4/21,103,17508
motorist.sg,Mercedes Benz Gla200 Sport Auto,Mercedes,186800,19258,3/6/21,104,15000
motorist.sg,Mercedes Benz Amg Gt R Premium Auto,Mercedes,655000,68719,20/3/19,114,17000
motorist.sg,Toyota Regius Ace Super Gl Dark Prime Ii 2.8 A,Toyota,95000,12701,27/2/20,89,102500
motorist.sg,Mercedes Benz Amg G63 4Matic Auto,Mercedes,688000,74269,18/3/20,90,22000
motorist.sg,Mclaren 720S Coupe,Mclaren,1000000,95999,26/2/21,101,1500
motorist.sg,Audi A3 Sportback 1.8 Tfsi At Abs D/Ab Hid 5D,Audi,92000,11053,21/1/11,99,158000
motorist.sg,Mercedes Benz B180 Style (R16 Led),Mercedes,80000,16158,25/11/16,50,108500
motorist.sg,Lexus Es250 4Dr Sedan (Auto) Luxury,Lexus,158800,21186,15/10/18,73,81109
motorist.sg,Bmw 428I Gran Coupe A/T Sr Hid Nav Hud,Bmw,92800,27197,9/2/15,29,67440
motorist.sg,Lexus Nx300 Executive,Lexus,148948,22234,19/4/18,67,50987
motorist.sg,Toyota Camry Hyrbrid 2.5 Ascent Sport Cvt,Toyota,146800,16269,10/11/20,98,37655
motorist.sg,Subaru Levorg 1.6GtS Awd Cvt,Subaru,91800,17251,10/3/17,54,97024
motorist.sg,Skoda Kamiq Ambition 1.5 Tsi,Skoda,137800,14538,18/6/21,105,7169
motorist.sg,Audi Sq5 3.0 Tfsi Quattro,Audi,136800,29685,29/12/15,39,37144
motorist.sg,Lexus Nx300 5Dr Suv (At)(4Wd) Executive,Lexus,180982,21336,2/1/20,87,27408
motorist.sg,Audi Q2 1.4 Tfsi Cod S Tronic,Audi,112800,15568,21/11/18,74,90602
motorist.sg,Mercedes Benz B180 Style (R16 Led),Mercedes,74800,16214,25/7/16,46,133962
motorist.sg,Bmw X1 Sdrive18I Led Nav,Bmw,110800,18144,15/11/17,62,101042
motorist.sg,Audi A6 2.0 Tfsi (Pi),Audi,125800,20343,31/5/17,56,71413
motorist.sg,Mini Cooper D Hatchback D/Ab Dsc Led,Mini,63800,18394,23/10/15,37,75689
motorist.sg,Honda Shuttle 1.5G Cvt,Honda,54800,14322,15/4/16,43,96249
motorist.sg,Bmw 318I Sedan Led Nav,Bmw,78800,17241,2/6/16,44,67000
motorist.sg,Hyundai Elantra Ad 1.6 Gls At (Ams),Hyundai,72800,12217,1/3/18,65,74500
motorist.sg,Bmw 218I Gt Sport Led Hl Nav,Bmw,172800,16447,10/11/21,110,2999
motorist.sg,Bmw 218I Gt Lux Led Hl Fl Nav Pgr,Bmw,177800,16857,10/11/21,110,6700
motorist.sg,Bmw 218I At Sport Led Hl Nav,Bmw,159800,15149,17/11/21,110,5555
motorist.sg,Bmw 218I At Sport Led Hl Nav,Bmw,157800,15030,26/10/21,109,5000
motorist.sg,"Audi Q3 Sportback 1.4 Tfsi S Tronic (17"")",Audi,186800,18952,25/8/21,107,14000
motorist.sg,Audi A6 2.0 Tfsi Mu,Audi,63800,18695,31/12/14,27,140000
motorist.sg,Bmw 116D 5Dr Hatch Dsc Led,Bmw,69800,14708,5/1/17,51,76000
motorist.sg,Kia Forte K3 1.6A,Kia,62324,12458,21/12/16,51,71670
motorist.sg,Toyota Wish 1.8X A,Toyota,51800,9617,25/1/08,64,173000
motorist.sg,Volkswagen Golf 1.4 Tsi At 5G13Hz Hid Sr,Volkswagen,77000,14151,31/7/17,58,110000
motorist.sg,Honda Hrv 1.5 Dx Cvt,Honda,74800,13732,2/8/17,58,16000
motorist.sg,Bmw 318I Mspt Adpt Led Hl,Bmw,214800,20049,28/1/22,112,6000
motorist.sg,Nissan Qashqai 2.0 Cvt Abs D/Airbag 2Wd 5Dr S/R,Nissan,68800,14379,13/10/16,49,34000
motorist.sg,Mercedes Benz E 200Cgi,Mercedes,110800,14008,3/8/10,94,130000
motorist.sg,Mazda 6 Sedan 2.5 At Premium Eu6,Mazda,95800,14124,1/8/18,70,127000
motorist.sg,Honda Odyssey 2.4 ExvS Cvt Sr Navi Res,Honda,168000,19878,18/2/20,89,37521
motorist.sg,Volkswagen Golf A7 1.4 Tsi At 5G13Gz W/O Hid,Volkswagen,59800,15858,1/3/16,41,103000
motorist.sg,Mercedes Benz C180K,Mercedes,88000,10371,19/4/11,101,128000
motorist.sg,Lexus Nx200T Luxury S/R,Lexus,120800,21382,23/12/16,51,80000
motorist.sg,Mercedes Benz Cla180 Amg Line Premium Plus,Mercedes,187000,18694,28/5/21,104,29000
motorist.sg,Mercedes Benz E250 Avg (R18 Led),Mercedes,185800,23754,15/11/18,74,53000
motorist.sg,Nissan Elgrand Highway Star 2.5 Mcvt 8Ab Led,Nissan,86800,18979,13/4/16,43,80000
motorist.sg,Bmw 216I Active Tourer,Bmw,117804,14614,31/7/19,82,38700
motorist.sg,Mazda 3 4Door Sedan 1.5L Sp.6Eat,Mazda,62800,13003,14/12/16,51,96000
motorist.sg,Bmw 116D 5Dr Hatch Dsc Led,Bmw,78800,15205,19/6/17,57,86088
motorist.sg,Mazda 5 5Door Wagon 2.0L Sp.6Eat Sunroof,Mazda,39800,13724,10/2/15,29,
motorist.sg,Volkswagen Scirocco 1.4L At Tsi 1372Q5,Volkswagen,40800,12556,6/12/10,38,101995
motorist.sg,Mercedes Benz S320L (R19 Led),Mercedes,254888,31828,13/7/18,70,70300
motorist.sg,Mercedes Benz Gla200 Urban (R18 Led),Mercedes,132888,20269,7/5/18,68,70430
motorist.sg,Toyota Harrier Premium 2.0 A,Toyota,81800,17078,8/7/16,46,116000
motorist.sg,Seat Tarraco Xcell 1.4 Tsi 150 6At,Seat,139800,15244,12/8/20,95,36000
motorist.sg,Audi A8L 3.0 Tfsi Qu (Sr+Hid),Audi,115000,13817,13/1/11,99,113500
motorist.sg,Bmw 318I Mspt Adpt Led Hl,Bmw,213800,19582,31/3/22,114,400
motorist.sg,Bentley Bentayga 6.0 At Sr,Bentley,480000,73022,12/10/16,49,40000
motorist.sg,Mercedes Benz C200 Amg Line MHybrid Auto,Mercedes,196800,20615,13/11/20,98,22000
motorist.sg,Porsche 718 Cayman (982),Porsche,345000,40294,27/12/19,87,12794
